,Country,University,Website
1818,Egypt,Sohag University,www.sohag-univ.edu.eg
1819,Egypt,South Valley University,www.svu.edu.eg
1820,Egypt,Suez Canal University,www.suez.edu.eg
1821,Egypt,Tanta University,www.tanta.edu.eg
1822,Egypt,Université Française d'Égypte,www.ufe.edu.eg
1823,Egypt,Université Senghor d'Alexandrie,www.usenghor-francophonie.org
1824,Egypt,University of Sadat City,www.usc.edu.eg
1825,Egypt,Zagazig University,www.zu.edu.eg
1826,El Salvador,Universidad Albert Einstein,www.uae.edu.sv
1827,El Salvador,Universidad Autónoma de Santa Ana,www.unasa.edu.sv
1828,El Salvador,Universidad Capitain General Gerardo Barrios,www.ugb.edu.sv
1829,El Salvador,Universidad Católica de Occidente,www.unico.edu.sv
1830,El Salvador,"Universidad Centroamericana ""José Simeón Canas""",www.uca.edu.sv
1831,El Salvador,Universidad Cristiana de las Asambleas de Dios,www.ucad.edu.sv
1832,El Salvador,Universidad de El Salvador,www.ues.edu.sv
1833,El Salvador,Universidad de Oriente,www.univo.edu.sv
1834,El Salvador,Universidad de Sonsonate,www.usonsonate.edu.sv
1835,El Salvador,Universidad Don Bosco,www.cdb.edu.sv
1836,El Salvador,Universidad Dr. Andreas Bello,www.unab.edu.sv
1837,El Salvador,Universidad Dr. Jose Matias Delgado,www.ujmd.edu.sv
1838,El Salvador,Universidad Evangélica de El Salvador,www.uees.edu.sv
1839,El Salvador,Universidad Francisco Gavidia,www.ufg.edu.sv
1840,El Salvador,Universidad Isaac Newton,www.usin.edu.sv
1841,El Salvador,Universidad Luterana Salvadorena,www.netcomsa.com
1842,El Salvador,Universidad Modular Abierta,www.uma.edu.sv
1843,El Salvador,Universidad Monsenor Oscar Arnulfo Romeo,www.umoar.edu.sv
1844,El Salvador,Universidad Nueva San Salvador,www.unssa.edu.sv
1845,El Salvador,Universidad Panamericana de San Salvador,www.upan.edu.sv
1846,El Salvador,Universidad Pedagógica de El Salvador,www.universidadpedagogica.com
1847,El Salvador,Universidad Politécnica de El Salvador,www.upes.edu.sv
1848,El Salvador,"Universidad Salvadorena ""Alberto Masferrer""",www.usam.edu.sv
1849,El Salvador,Universidad Técnica Latinoamericana,www.utla.edu.sv
1850,El Salvador,Universidad Tecnológica de El Salvador,www.utec.edu.sv
1851,Equatorial Guinea,Universidad Nacional de Guinea Ecuatorial,www.unge.gq
1852,Eritrea,Eritrea Institute of Technology,www.eit.edu.er
1853,Estonia,Estonian Academy of Arts,www.artun.ee
1854,Estonia,Estonian Academy of Music and Theatre,www.ema.edu.ee
1855,Estonia,Estonian Academy of Security Sciences,www.sisekaitse.ee
1856,Estonia,Estonian Business School,www.ebs.ee
1857,Estonia,Estonian University of Life Sciences,www.emu.ee
1858,Estonia,Tallinn University,www.tlu.ee
1859,Estonia,Tallinn University of Technology,www.ttu.ee
1860,Estonia,Tartu Health Care College,www.nooruse.ee
1861,Estonia,University of Applied Sciences,www.tktk.ee
1862,Estonia,University of Tartu,www.ut.ee
1863,Ethiopia,Adama Science and Technology University,www.astu.edu.et
1864,Ethiopia,Addis Ababa Science & Technology University,www.aastu.org
1865,Ethiopia,Addis Ababa University,www.aau.edu.et
1866,Ethiopia,Adigrat University,www.adu.edu.et
1867,Ethiopia,Aksum University,www.aku.edu.et
1868,Ethiopia,Ambo University,www.ambou.edu.et
1869,Ethiopia,Arba Minch University,www.amu.edu.et
1870,Ethiopia,Assosa University,www.asu.edu.et
1871,Ethiopia,Bahir Dar University,www.bdu.edu.et
1872,Ethiopia,Bule Hora  University,www.bulehorauniversity.com
1873,Ethiopia,Debre Birhan University,www.dbu.edu.et
1874,Ethiopia,Debre Markos University,www.dmu.edu.et
1875,Ethiopia,Dilla University,www.dillauniversity.edu.et
1876,Ethiopia,Dire Dawa University,www.ddu.edu.et
1877,Ethiopia,Ethiopian Civil Service University,www.ecsc.edu.et
1878,Ethiopia,Gondar University,www.uog.edu.et
1879,Ethiopia,Haramaya University,www.haramaya.edu.et
1880,Ethiopia,Hawassa University,www.hu.edu.et
1881,Ethiopia,Jigjiga University,www.jju.edu.et
1882,Ethiopia,Jimma University,www.ju.edu.et
1883,Ethiopia,Madawalabu University,www.mwu.edu.et
1884,Ethiopia,Mekelle Institute of Technology,www.mitethiopia.edu.et
1885,Ethiopia,Mekelle University,www.mu.edu.et
