,Country,University,Website
456,Belgium,Brussels School of International Studies,www.ukc.ac.uk
457,Belgium,College of Europe,www.coleurope.eu
458,Belgium,Continental Theological Seminary,www.ctsem.edu
459,Belgium,ECAM - Institut Supérieur Industriel,www.ecam.be
460,Belgium,EHSAL - Europese Hogeschool Brussel,www.ehsal.be
461,Belgium,Erasmushogeschool Brussel,www.ehb.be
462,Belgium,European Carolus Magnus University,www.carolus-magnus-university.eu
463,Belgium,European International University,www.europeaniu.org
464,Belgium,"Evangelische Theologische Faculteit, Leuven",www.etf.edu
465,Belgium,Faculté Polytechnique de Mons,www.fpms.ac.be
466,Belgium,Facultés Universitaires Catholiques de Mons,www.fucam.ac.be
467,Belgium,Facultés Universitaires Notre-Dame de la Paix,www.fundp.ac.be
468,Belgium,Facultés Universitaires Saint-Louis,www.fusl.ac.be
469,Belgium,Fondation Universitaire Luxembourgeoise,www.ful.ac.be
470,Belgium,Hasselt University,www.uhasselt.be
471,Belgium,Hogere Zeevaartschool - Maritime Academy,www.hzs.be
472,Belgium,Hogeschool Antwerpen,www.ha.be
473,Belgium,"Hogeschool voor Wetenschap en Kunst (VLEKHO), Brussel",www.vlekho.be
474,Belgium,Hogeschool voor Wetenschap & Kunst,www.wenk.be
475,Belgium,Hogeschool West-Vlaanderen (TU),www.howest.be
476,Belgium,Karel De Grote Hogeschool,www.kdg.be
477,Belgium,Katholieke Hogeschool Kempen,www.khk.be
478,Belgium,Katholieke Hogeschool Leuven,www.khleuven.be
479,Belgium,Katholieke Hogeschool Limburg,www.khlim.be
480,Belgium,Katholieke Universiteit Brussel,www.kubrussel.ac.be
481,Belgium,Katholieke Universiteit Leuven,www.kuleuven.ac.be
482,Belgium,"Katholieke Universiteit Leuven, Campus Kortrijk",www.kulak.ac.be
483,Belgium,Royal Military Academy,www.rma.ac.be
484,Belgium,Thierry Graduate School of Leadership,www.thierryschool.org
485,Belgium,United Business Institute,www.ubi.edu
486,Belgium,Université Catholique de Louvain,www.ucl.ac.be
487,Belgium,Université de Liège,www.ulg.ac.be
488,Belgium,Université de Mons-Hainaut,www.umh.ac.be
489,Belgium,Universiteit Antwerpen,www.ua.ac.be
490,Belgium,Universiteit Antwerpen Management School,www.uams.be
491,Belgium,"Universiteit Antwerpen, UFSIA",www.ufsia.ac.be
492,Belgium,Universiteit Gent,www.rug.ac.be
493,Belgium,Université Libre de Bruxelles,www.ulb.ac.be
494,Belgium,Vesalius College,www.vesalius.edu
495,Belgium,Vlerick Leuven Gent Management School,www.vlerick.be
496,Belgium,Vrije Universiteit Brussel,www.vub.ac.be
497,Belize,"American University of the Caribbean, School of Medicine",www.aucmed.edu
498,Belize,Central America Health Sciences University (Belize Medical College),www.cahsu.edu
499,Belize,Greenford International University,www.giuedu.bz
500,Belize,University of Belize,www.ub.edu.bz
501,Belize,West Coast University (WCU) ,www.westcoastuniversity.bz
502,Benin,Espam Formation University,www.espam-formationuc.org
503,Benin,Houdegbe North American University Benin,www.hnaubenin.org
504,Benin,Université d'Abomey-Calavi (UAC),www.uac.bj
505,Bermuda,Bermuda College,www.bercol.bm
506,Bhutan,Royal University of Bhutan,www.rub.edu.bt
507,Bolivia,Escuela Militar de Ingeniería,www.emi.edu.bo
508,Bolivia,Universidad Adventista de Bolivia,www.uab.edu.bo
509,Bolivia,Universidad Amazonica de Pando,www.uapnet.edu.bo
510,Bolivia,Universidad Andina Simón Bolivar,www.uasb.edu.bo
511,Bolivia,"Universidad Autónoma del Beni ""José Ballivián""",www.uabjb.edu.bo
512,Bolivia,Universidad Autónoma Gabriel René Moreno,www.uagrm.edu.bo
513,Bolivia,Universidad Autónoma Juan Misael Saracho,www.uajms.edu.bo
514,Bolivia,Universidad Autónoma Tomás Frías,www.uatf.edu.bo
515,Bolivia,"Universidad Católica Boliviana, Cochabamba",www.ucbcba.edu.bo
516,Bolivia,"Universidad Católica Boliviana, La Paz",www.ucb.edu.bo
517,Bolivia,"Universidad Católica Boliviana, Santa Cruz",www.ucbscz.edu.bo
518,Bolivia,"Universidad Católica Boliviana, Tarija",www.ucbtja.edu.bo
519,Bolivia,Universidad Central,www.unicen.edu.bo
520,Bolivia,Universidad de Aquino Bolivia,www.udabol.edu.bo
521,Bolivia,Universidad Domingo Savio,www.upds.edu.bo
522,Bolivia,Universidad Empresarial Mateo Kuljis,www.unikuljis.edu.bo
524,Bolivia,Universidad Los Andes,www.udelosandes.edu.bo
525,Bolivia,Universidad Mayor de San Andrés,www.umsanet.edu.bo
526,Bolivia,Universidad Mayor de San Simón,www.umss.edu.bo
527,Bolivia,Universidad Nacional Siglo XX Llallagua,www.unsxx.edu.bo
528,Bolivia,Universidad Nuestra Senora de La Paz,www.unslp.edu.bo
529,Bolivia,Universidad NUR,www.nur.edu
530,Bolivia,Universidad Privada Abierta Latinoamericana,www.upal.edu
531,Bolivia,Universidad Privada Boliviana,www.upb.edu
532,Bolivia,Universidad Privada del Valle,www.univalle.edu
533,Bolivia,Universidad Privada de Santa Cruz de la Sierra,www.upsa.edu.bo
534,Bolivia,Universidad Privada Franz Tamayo (UNIFRANZ),www.unifranz.edu.bo
535,Bolivia,Universidad Salesiana de Bolivia,www.usalesiana.edu.bo
536,Bolivia,Universidad San Francisco Xavier,www.usfx.info
537,Bolivia,Universidad San Francisco Xavier de Chuquisaca,www.usfx.edu.bo
538,Bolivia,Universidad Técnica de Oruro,www.uto.edu.bo
539,Bosnia and Herzegovina,American University,www.aubih.ba
540,Bosnia and Herzegovina,International Burch University,www.ibu.edu.ba
541,Bosnia and Herzegovina,International University of Sarajevo,www.ius.edu.ba
542,Bosnia and Herzegovina,International University of Travnik,www.iu-travnik.com
543,Bosnia and Herzegovina,Sarajevo Film Academy,www.sfa.ba
544,Bosnia and Herzegovina,Slobomir P Univerzitet,www.spu.ba
545,Bosnia and Herzegovina,University of Banja Luka,www.unibl.org
546,Bosnia and Herzegovina,University of Bihac,www.unbi.ba
547,Bosnia and Herzegovina,University of East Srarajevo,www.unssa.rs.ba
548,Bosnia and Herzegovina,University of Mostar,www.sve-mo.ba
549,Bosnia and Herzegovina,University of Sarajevo,www.unsa.ba
550,Bosnia and Herzegovina,University of Tuzla,www.untz.ba
551,Bosnia and Herzegovina,University of Zenica,www.unze.ba
552,Bosnia and Herzegovina,University Vitez In Travnik,www.unvi.edu.ba
553,Bosnia and Herzegovina,"Univerzitet u Mostaru ""Dzemal Bijedic""",www.unmo.ba
554,Botswana,ABM University College,www.abm.ac.bw
555,Botswana,Botho University,www.bothocollege.ac.bw
556,Botswana,Botswana Accountancy College,www.bac.ac.bw
557,Botswana,Botswana College of Agriculture,www.bca.bw
558,Botswana,Botswana International University of Science & Technology,www.biust.ac.bw
559,Botswana,Gaborone Universal College of Law,www.guc.co.bw
560,Botswana,"New Era College of Arts, Science & Technology",www.neweracollege.ac.bw
561,Botswana,University of Botswana,www.ub.bw
562,Brazil,Centro Regional Universitário de Espiríto Santo do Pinhal,www.creupi.br
563,Brazil,Centro Universitário Adventista de São Paulo,www.unasp.edu.br
564,Brazil,Centro Universitário Barao de Maua,www.baraodemaua.br
565,Brazil,Centro Universitário Claretiano,www.claretiano.edu.br
566,Brazil,Centro Universitário de Araraquara,www.uniara.com.br
567,Brazil,Centro Universitário de João Pessoa,www.unipe.br
568,Brazil,Centro Universitário Monte Serrat,www.unimonte.br
569,Brazil,Centro Universitário Newton Paiva,www.newtonpaiva.br
570,Brazil,Centro Universitário Plinio Leite,www.unipli.com.br
571,Brazil,Centro Universitário Senac,www.sp.senac.br
572,Brazil,Centro Universitário Serra dos Órgãos,www.unifeso.edu.br
573,Brazil,EMESCAM - Escola Superior de Ciências da Santa Casa de Misericórdia de Vitória,www.emescam.br
574,Brazil,FAAP - Fundação Armando Alvares Penteado,www.faap.br
575,Brazil,Faculdade Integradas do Ceará,www.fic.br
576,Brazil,Faculdade Italo Brasileira,www.italo.br
577,Brazil,Faculdade Jaguariúna,www.faj.br
578,Brazil,Faculdades Integradas Curitiba,www.faculdadescuritiba.br
579,Brazil,Faculdades Integradas de Botucatu (UNIFAC),unifac.edu.br
580,Brazil,Faculdades Integradas do Brasil (UNIBRASIL),www.unibrasil.com.br
581,Brazil,Faculdades Integradas Toledo,www.toledo.br
582,Brazil,Faculdades Integradas UPIS,www.upis.br
583,Brazil,FAE Business School - Faculdade de Administração e Economia,www.fae.edu
584,Brazil,FEAD - Centro de Gestao Empreendedora,www.fead.br
585,Brazil,Fundação Educacional de Ituverava,www.feituverava.com.br
586,Brazil,Instituto Mauá de Tecnologia,www.maua.br
587,Brazil,Instituto Nacional de Matemática Pura e Aplicada - IMPA,www.impa.br
588,Brazil,Instituto Tecnológico de Aeronáutica,www.ita.br
589,Brazil,Pontifícia Universidade Católica de Campinas,www.puccamp.br
590,Brazil,Pontifícia Universidade Católica de Minas Gerais,www.pucminas.br
591,Brazil,Pontifícia Universidade Católica de São Paulo,www.pucsp.br
592,Brazil,Pontificia Universidade Católica do Paraná,www.pucpr.br
593,Brazil,Pontifícia Universidade Católica do Rio de Janeiro,www.puc-rio.br
594,Brazil,Pontifícia Universidade Católica do Rio Grande do Sul,www.pucrs.br
595,Brazil,Universidade Bandeirante de São Paulo,www.uniban.br
596,Brazil,Universidade Braz Cubas,www.brazcubas.br
597,Brazil,Universidade Camilo Castelo Branco,www.unicastelo.br
598,Brazil,Universidade Candido Mendes,www.candidomendes.br
599,Brazil,Universidade Castelo Branco,www.castelobranco.br
600,Brazil,Universidade Católica de Brasília,www.ucb.br
601,Brazil,Universidade Católica de Goiás,www.ucg.br
602,Brazil,Universidade Católica de Pelotas,www.ucpel.tche.br
603,Brazil,Universidade Católica de Pernambuco,www.unicap.br
604,Brazil,Universidade Católica de Petrópolis,www.ucp.br
605,Brazil,Universidade Católica de Salvador,www.ucsal.br
606,Brazil,Universidade Católica de Santos,www.unisantos.com.br
607,Brazil,Universidade Católica Dom Bosco,www.unibosco.br
608,Brazil,Universidade Cidade de São Paulo,www.unicid.br
609,Brazil,Universidade Cruzeiro do Sul,www.unicsul.br
610,Brazil,Universidade da Amazônia,www.unama.br
611,Brazil,Universidade da Região da Campanha,www.urcamp.tche.br
612,Brazil,Universidade de Alfenas,www.unifenas.br
613,Brazil,Universidade de Brasília,www.unb.br
614,Brazil,Universidade de Caxias do Sul,www.ucs.tche.br
615,Brazil,Universidade de Cruz Alta,www.unicruz.tche.br
616,Brazil,Universidade de Fortaleza,www.unifor.br
617,Brazil,Universidade de Franca,www.unifran.br
618,Brazil,Universidade de Guarulhos,www.ung.br
619,Brazil,Universidade de Itaúna,web.prover.com.br
620,Brazil,Universidade de Marília,www.unimar.br
621,Brazil,Universidade de Mogi das Cruzes,www.umc.br
622,Brazil,Universidade de Nova Iguaçu,www.unig.br
623,Brazil,Universidade de Passo Fundo,www.upf.tche.br
624,Brazil,Universidade de Pernambuco,www.upe.br
625,Brazil,Universidade de Ribeirão Preto,www.unaerp.br
626,Brazil,Universidade de Santa Cruz do Sul,www.unisc.br
627,Brazil,Universidade de Santo Amaro,www.unisa.br
628,Brazil,Universidade de São Paulo,www.usp.br
629,Brazil,Universidade de Taubaté,www.unitau.br
630,Brazil,Universidade de Tocantins,www.pop-to.rnp.br
631,Brazil,Universidade de Uberaba,www.uniube.br
632,Brazil,Universidade de Vila Velha,www.uvv.br
633,Brazil,Universidade do Amazonas,www.fua.br
634,Brazil,Universidade do Estado da Bahia,www.uneb.br
635,Brazil,Universidade do Estado de Santa Catarina,www.udesc.br
636,Brazil,Universidade do Estado do Rio de Janeiro,www.uerj.br
637,Brazil,Universidade do Estado do Rio Grande do Norte,www.uern.br
638,Brazil,Universidade do Extremo Sul Catarinense,www.unesc.rct-sc.br
639,Brazil,Universidade do Grande Rio,www.unigranrio.br
640,Brazil,Universidade do Oeste de Santa Catarina,www.unoesc.edu.br
641,Brazil,Universidade do Oeste Paulista,www.unoeste.br
642,Brazil,Universidade do Rio de Janeiro,www.unirio.br
643,Brazil,Universidade do Rio Grande,www.furg.br
644,Brazil,Universidade do Sagrado Coração,www.usc.br
645,Brazil,Universidade do Sul de Santa Catarina,www.unisul.br
646,Brazil,Universidade do Vale do Itajaí,www.univali.rct-sc.br
647,Brazil,Universidade Estácio de Sá,www.estacio.br
648,Brazil,Universidade Estadual da Paraíba,www.uepb.edu.br
649,Brazil,Universidade Estadual de Campinas,www.unicamp.br
650,Brazil,Universidade Estadual de Feira de Santana,www.uefs.br
651,Brazil,Universidade Estadual de Londrina,www.uel.br
652,Brazil,Universidade Estadual de Maringá,www.uem.br
653,Brazil,Universidade Estadual de Montes Claros,www.unimontes.br
654,Brazil,Universidade Estadual de Ponta Grossa,www.uepg.br
655,Brazil,Universidade Estadual de Santa Cruz,www.uesc.br
656,Brazil,Universidade Estadual do Ceará,www.uece.br
657,Brazil,Universidade Estadual do Centro-Oeste,www.unicentro.br
658,Brazil,Universidade Estadual do Maranhão,www.uema.br
659,Brazil,Universidade Estadual do Norte Fluminense,www.uenf.br
660,Brazil,Universidade Estadual do Oeste do Paraná,www.unioeste.br
661,Brazil,Universidade Estadual do Piauí,www.uespi.br
662,Brazil,Universidade Estadual do Vale do Acaraú,www.uvanet.br
663,Brazil,Universidade Estadual Paulista,www.unesp.br
664,Brazil,Universidade Estadual Sudoeste da Bahia,www.uesb.br
665,Brazil,Universidade Federal da Bahia,www.ufba.br
666,Brazil,Universidade Federal da Grande Dourados,www.ufgd.edu.br
667,Brazil,Universidade Federal da Paraíba,www.ufpb.br
668,Brazil,Universidade Federal de Alagoas,www.ufal.br
669,Brazil,Universidade Federal de Campina Grande,www.ufcg.edu.br
670,Brazil,Universidade Federal de Goiás,www.ufg.br
671,Brazil,Universidade Federal de Juiz de Fora,www.ufjf.br
672,Brazil,Universidade Federal de Lavras,www.ufla.br
673,Brazil,Universidade Federal de Mato Grosso,www.ufmt.br
674,Brazil,Universidade Federal de Mato Grosso do Sul,www.ufms.br
675,Brazil,Universidade Federal de Minas Gerais,www.ufmg.br
676,Brazil,Universidade Federal de Ouro Preto,www.ufop.br
677,Brazil,Universidade Federal de Pelotas,www.ufpel.tche.br
678,Brazil,Universidade Federal de Pernambuco,www.ufpe.br
679,Brazil,Universidade Federal de Rondônia,www.unir.br
680,Brazil,Universidade Federal de Roraima,www.technet.com.br
681,Brazil,Universidade Federal de Santa Catarina,www.ufsc.br
682,Brazil,Universidade Federal de Santa Maria,www.ufsm.br
683,Brazil,Universidade Federal de São Carlos,www.ufscar.br
684,Brazil,Universidade Federal de São Paulo,www.epm.br
685,Brazil,Universidade Federal de Sergipe,www.ufs.br
686,Brazil,Universidade Federal de Uberlândia,www.ufu.br
687,Brazil,Universidade Federal de Viçosa,www.ufv.br
688,Brazil,Universidade Federal do ABC,www.ufabc.edu.br
689,Brazil,Universidade Federal do Acre,www.ufac.br
690,Brazil,Universidade Federal do Amapá,www.unifap.br
691,Brazil,Universidade Federal do Ceará,www.ufc.br
692,Brazil,Universidade Federal do Espírito Santo,www.ufes.br
693,Brazil,Universidade Federal do Maranhão,www.ufma.br
694,Brazil,Universidade Federal do Pará,www.ufpa.br
695,Brazil,Universidade Federal do Paraná,www.ufpr.br
696,Brazil,Universidade Federal do Piauí,www.ufpi.br
697,Brazil,Universidade Federal do Rio de Janeiro,www.ufrj.br
698,Brazil,Universidade Federal do Rio Grande do Norte,www.ufrn.br
699,Brazil,Universidade Federal do Rio Grande do Sul,www.ufrgs.br
700,Brazil,Universidade Federal do Vale do São Francisco,www.univasf.edu.br
701,Brazil,Universidade Federal Fluminense,www.uff.br
702,Brazil,Universidade Federal Rural de Pernambuco,www.ufrpe.br
703,Brazil,Universidade Federal Rural do Rio de Janeiro,www.ufrrj.br
704,Brazil,Universidade Federal Rural do Semi-Árido,www.ufersa.edu.br
705,Brazil,Universidade Gama Filho,www.ugf.br
706,Brazil,Universidade Ibirapuera,www.unib.br
707,Brazil,Universidade Luterana do Brasil,www.ulbra.br
708,Brazil,Universidade Mackenzie,www.mackenzie.br
709,Brazil,Universidade Metodista de Piracicaba,www.unimep.br
710,Brazil,Universidade Metropolitana de Santos,www.unimes.com.br
711,Brazil,Universidade para o Desenvolvimento do Alto Vale do Itajaí,www.unidavi.rct-sc.br
712,Brazil,Universidade Paulista,www.unip-objetivo.br
713,Brazil,Universidade Potiguar,www.unp.br
714,Brazil,Universidade Regional de Blumenau,www.furb.rct-sc.br
715,Brazil,Universidade Regional do Cariri,www.urca.br
716,Brazil,Universidade Regional do Noroeste do Estado do Rio Grande do Sul,www.unijui.tche.br
717,Brazil,Universidade Regional Integrada do Alto Uruguai e das Missões,www.uri.br
718,Brazil,Universidade Salgado de Oliveira,www.universo.br
719,Brazil,Universidade Salvador,www.unifacs.br
720,Brazil,Universidade Santa Cecília dos Bandeirantes,www.stcecilia.br
721,Brazil,Universidade Santa Úrsula,www.usu.br
722,Brazil,Universidade São Francisco,www.usf.br
723,Brazil,Universidade São Judas Tadeu,www.saojudas.br
724,Brazil,Universidade São Marcos,www.smarcos.br
725,Brazil,Universidade Tiradentes,www.unit.br
726,Brazil,Universidade Vale do Paraiba,www.univap.br
727,Brazil,Universidade Vale do Rio Doce,www.univale.br
728,Brazil,Universidade Vale do Rio dos Sinos,www.unisinos.br
729,Brazil,Universidade Veiga de Almeida,www.uva.br
730,Brunei,Institut Teknologi Brunei,www.itb.edu.bn
731,Brunei,Universiti Islam Sultan Sharif Ali,www.unissa.edu.bn
732,Brunei,University of Brunei Darussalam,www.ubd.edu.bn
733,Bulgaria,"Academy of Economics ""Dimitur A. Tscenov""",www.uni-svishtov.bg
